JÓZEFA,1966-08-29
FRANCISZEK,1971-04-21
ANITA,1992-02-03
HENRYK,1983-11-14
EDYTA,1985-03-17
STANISŁAW,1950-06-25
MARIA,1975-06-13
HENRYK,1969-09-27
JAGODA,1995-06-25
WITOLD,1982-07-18
JOLANTA,1961-06-18
MIECZYSŁAW,1978-07-18
WIKTORIA,1950-09-20
CEZARY,1959-08-24
LAURA,1954-03-15
TYMOTEUSZ,1968-12-10
MARLENA,1965-08-27
WITOLD,1994-05-19
REGINA,1957-01-03
TADEUSZ,1981-05-28
PAULINA,1985-07-11
EUGENIUSZ,1998-08-27
MARCELINA,2001-10-23
FABIAN,1971-07-17
TERESA,1991-01-07
MIROSŁAW,1984-02-19
AGNIESZKA,1982-05-31
JAKUB,1947-06-12
BARBARA,1945-11-11
WITOLD,1949-02-10
KATARZYNA,1959-03-16
PATRYK,1983-12-29
EWELINA,1989-08-02
KAZIMIERZ,1982-06-27
ANETA,1993-07-15
WOJCIECH,1949-11-30
ŁUCJA,1964-04-14
SZYMON,1979-04-01
WŁADYSŁAWA,1997-06-03
KAZIMIERZ,1972-05-06
ZOFIA,1956-02-29
ZYGMUNT,1981-05-01
BOGUMIŁA,1952-05-16
JULIAN,1958-08-18
MILENA,1995-05-02
WIESŁAW,1951-11-02
KAROLINA,1955-01-21
TYMON,1984-06-08
MARIANNA,1967-04-02
ARKADIUSZ,1953-09-26
SABINA,1963-09-08
MIŁOSZ,1997-09-21
HELENA,1957-12-14
DARIUSZ,1949-02-09
WERONIKA,1987-03-15
ROBERT,1960-12-20
MILENA,1953-06-24
MICHAŁ,1965-03-25
HELENA,1980-01-29
SYLWESTER,1981-06-27
EDYTA,2000-07-17
JANUSZ,1960-10-02
MAGDALENA,1980-12-23
KRZYSZTOF,1990-12-21
JUSTYNA,1953-05-02
WŁODZIMIERZ,1986-05-30
GRAŻYNA,2000-12-27
RYSZARD,1951-07-21
LILIANA,1966-04-11
MIROSŁAW,2001-10-09
WŁADYSŁAWA,1955-04-06
ROBERT,1998-01-29
IZABELA,1976-09-17
RADOSŁAW,1969-04-30
ZOFIA,1965-04-01
PRZEMYSŁAW,1982-11-28
NADIA,1947-11-17
DARIUSZ,1951-07-19
WIESŁAWA,1963-08-07
OSKAR,1999-01-13
MAŁGORZATA,1964-09-20
ALEKSANDER,2000-11-14
ANGELIKA,1949-07-18
SYLWESTER,1998-09-27
CZESŁAWA,1981-07-15
ADAM,1998-11-24
AGATA,1976-03-16
ANTONI,1978-05-12
JUSTYNA,1948-01-27
IRENEUSZ,1983-12-07
JÓZEFA,1947-11-29
KRYSTIAN,1969-10-27
BEATA,1959-02-13
MIECZYSŁAW,1979-08-18
SANDRA,1949-03-01
WIESŁAW,1997-12-10
JÓZEFA,1981-01-22
LEON,1982-06-03
BEATA,2000-02-13
MIŁOSZ,1960-02-16
ELŻBIETA,2001-01-04
JACEK,1953-01-27
MARZENA,1977-03-13
JAKUB,1978-01-11
HENRYKA,1996-11-16
STANISŁAW,1993-08-11
IRENA,1955-01-25
PAWEŁ,1964-07-30
KAZIMIERA,1947-10-29
ROBERT,1958-12-14
BARBARA,1965-05-28
DANIEL,1971-02-27
SANDRA,1989-08-14
TYMON,1957-02-06
MARIA,1947-11-30
JANUSZ,1957-11-19
ELŻBIETA,1959-11-16
ZYGMUNT,1966-12-12
ALINA,1999-03-02
WŁODZIMIERZ,1953-04-15
LAURA,1955-10-06
DARIUSZ,1991-02-07
MARIOLA,1950-03-16
PIOTR,1955-05-01
JOANNA,1961-05-04
ŁUKASZ,1987-12-30
DANUTA,1948-12-15
MIROSŁAW,1987-01-14
PATRYCJA,2000-06-12
ROMAN,1964-11-27
URSZULA,1975-05-30
TADEUSZ,1972-02-03
BARBARA,2000-05-28
FRANCISZEK,1986-05-26
BARBARA,1946-06-07
KACPER,1988-05-08
MARLENA,1960-12-22
BARTŁOMIEJ,1973-02-24
SYLWIA,1963-09-29
BARTŁOMIEJ,1955-11-06
SYLWIA,1957-06-29
WIKTOR,1971-05-20
LILIANA,1945-11-20
DOMINIK,1974-02-14
MARTYNA,1961-10-02
JACEK,1985-07-10
KRYSTYNA,1981-06-18
DOMINIK,2001-11-04
AMELIA,1965-01-21
CEZARY,2001-03-14
BARBARA,1946-02-18
NIKODEM,1985-05-14
WIESŁAWA,1995-04-19
DANIEL,1947-06-18
GABRIELA,1975-07-26
PAWEŁ,1981-07-26
KRYSTYNA,1949-03-05
ŁUKASZ,1993-12-05
BARBARA,1968-09-30
GABRIEL,1993-11-21
EWA,1969-12-19
RYSZARD,1957-07-04
IGA,1987-04-12
PATRYK,1986-09-29
KAZIMIERA,1974-03-25
EDWARD,2001-04-03
HENRYKA,1980-08-08
MARCEL,1951-12-03
EWELINA,1966-04-15
JÓZEF,1986-11-04
ALICJA,1990-03-16
IGOR,1986-11-22
HANNA,1948-07-21
STEFAN,1990-10-11
STANISŁAWA,1953-06-08
ANTONI,1976-01-03
DOMINIKA,1980-03-30
DARIUSZ,1993-03-28
ANITA,1963-09-03
JULIAN,1999-06-07
MAŁGORZATA,1945-05-07
DOMINIK,1982-03-02
IWONA,1969-03-31
SZYMON,1972-11-29
BEATA,1950-04-26
GRZEGORZ,1964-08-11
IZABELA,1956-09-21
MIŁOSZ,1974-08-24
ALINA,1980-01-03
SZYMON,1964-08-09
ANGELIKA,1963-05-08
STEFAN,1960-08-14
MILENA,1987-08-24
BOGUSŁAW,1996-08-13
ANGELIKA,1946-08-09
JACEK,1997-02-12
REGINA,1968-12-13
TADEUSZ,1985-10-27
EWELINA,1970-02-13
SERHII,1982-07-02
ALINA,1997-07-04
VOLODYMYR,1952-07-17
STEFANIA,1954-03-27
JAROSŁAW,1962-09-18
ŁUCJA,1976-06-11
PRZEMYSŁAW,1984-11-21
KATARZYNA,1978-06-29
TYMOTEUSZ,1999-02-16
DARIA,1999-05-29
MIŁOSZ,1965-03-22
NIKOLA,1997-10-08
STANISŁAW,1973-10-05
KRYSTYNA,1961-01-02
KRYSTIAN,1950-09-14
MARIOLA,1953-09-24
TYMOTEUSZ,1995-09-06
MICHALINA,1979-10-07
RAFAŁ,1962-07-30
ANIELA,1957-06-30
RAFAŁ,1952-04-18
ELŻBIETA,1968-05-24
BOGUSŁAW,1970-03-19
URSZULA,1955-02-13
HENRYK,1983-04-12
EMILIA,1986-09-02
JULIAN,1961-03-08
AMELIA,2000-04-09
OLEKSANDR,1983-10-12
DARIA,1985-06-19
MIROSŁAW,1945-06-19
MONIKA,1971-01-12
KAZIMIERZ,1946-01-03
KATARZYNA,1962-07-19
BOGUSŁAW,1945-10-09
EWELINA,1979-07-06
ROMAN,1951-08-02
GABRIELA,1988-09-27
ADRIAN,1987-09-11
MARTYNA,1955-09-29
EUGENIUSZ,1981-09-10
BOGUMIŁA,1994-08-01
DAWID,1971-02-26
NATALIA,1977-12-28
FABIAN,1980-08-27
IRENA,1967-08-10
JANUSZ,1962-04-08
CZESŁAWA,1991-03-16
WALDEMAR,1948-02-25
AGNIESZKA,1959-04-28
ANDRZEJ,1980-10-30
CZESŁAWA,1973-07-15
HENRYK,1997-12-26
MARTYNA,1994-06-28
ROMAN,2001-12-16
URSZULA,1979-08-17
HENRYK,1962-01-27
KRYSTYNA,1989-10-29
ŁUKASZ,2000-02-13
BOŻENA,2001-12-07
DAMIAN,1945-07-12
KAROLINA,1972-05-26
OLEKSANDR,1961-03-14
SANDRA,1945-02-27
TADEUSZ,1980-12-07
MAJA,1955-05-30
MATEUSZ,1966-09-07
WERONIKA,1949-11-25
SZYMON,1986-07-31
ANTONINA,1948-01-23
SYLWESTER,1992-11-06
KAMILA,1976-09-10
MICHAŁ,1951-10-03
KAMILA,1971-08-21
IRENEUSZ,1995-03-02
REGINA,1949-04-25
WITOLD,1953-04-24
BOGUMIŁA,1957-11-16
TADEUSZ,1962-04-20
OLGA,1962-04-29
WIESŁAW,1950-02-13
EWA,1977-02-16
SERHII,1986-06-16
TERESA,1946-09-20
OLIWIER,1992-11-12
WANDA,1951-03-07
OLEKSANDR,1971-12-20
OLIWIA,1959-05-01
DAMIAN,1999-06-15
WIESŁAWA,1994-07-22
WITOLD,1988-01-09
WŁADYSŁAWA,1948-12-08
ROBERT,1977-06-25
ZUZANNA,1978-11-26
JAROSŁAW,1986-11-08
REGINA,1993-12-23
RYSZARD,1953-11-17
LENA,1989-05-19
NORBERT,1990-06-05
MICHALINA,1965-10-20
ŁUKASZ,1977-04-05
STEFANIA,1947-11-09
JAN,1998-09-10
ALEKSANDRA,1947-02-12
HUBERT,1968-06-22
JAGODA,1963-06-05
FABIAN,1968-05-19
HELENA,1970-02-05
KONRAD,1998-08-11
KLAUDIA,1962-12-04
KAMIL,2001-08-21
MAŁGORZATA,1970-09-11
OSKAR,1986-09-21
ILONA,1958-01-29
MARCIN,1992-06-17
GRAŻYNA,1985-03-31
BARTOSZ,1984-07-19
HANNA,1968-12-10
KAROL,1969-02-25
MILENA,1967-12-05
FABIAN,1973-08-07
OLGA,1967-10-27
ŁUKASZ,1959-08-16
KINGA,1993-01-17
TOMASZ,1949-01-12
JOANNA,1946-04-12
ŁUKASZ,1957-07-24
IGA,1959-12-30
JANUSZ,1991-06-25
NADIA,1976-07-14
PIOTR,1951-06-13
ANIELA,1981-04-19
MAREK,1992-05-13
MARIANNA,1962-08-02
KRZYSZTOF,1987-02-25
WIOLETTA,1986-07-28
DOMINIK,1986-04-16
MARTYNA,1983-03-13
MARCIN,1996-01-20
ANNA,1981-05-15
MATEUSZ,1997-01-09
MARLENA,1950-07-24
OLIWIER,1951-02-18
ANNA,1959-11-23
IGOR,1969-05-02
ALINA,1976-03-22
FILIP,1958-05-07
DANUTA,1973-12-23
EUGENIUSZ,1994-11-15
OLGA,1979-08-11
SZYMON,1982-06-28
EMILIA,1973-09-11
DAMIAN,1967-04-23
LUCYNA,1981-04-17
MIŁOSZ,1989-01-01
ALICJA,1971-01-05
ZENON,1992-07-04
BOGUMIŁA,1994-01-01
DOMINIK,1967-01-27
KAZIMIERA,1983-10-04
SZYMON,1998-08-19
ANITA,1977-08-15
RADOSŁAW,1997-03-16
BOGUSŁAWA,1966-07-26
KAMIL,1952-10-29
ILONA,1955-03-15
ZENON,1951-12-25
WANDA,1975-11-15
FRANCISZEK,1984-11-03
SANDRA,1951-08-20
ŁUKASZ,1994-12-18
MIROSŁAWA,1959-02-09
RYSZARD,1964-05-30
KLAUDIA,1983-12-17
ZYGMUNT,1999-05-24
JOANNA,1991-02-28
BARTŁOMIEJ,1965-03-02
MARTA,1984-04-10
OLEKSANDR,1989-01-17
IZABELA,1962-01-26
JERZY,1954-06-21
MARIA,1978-08-24
KAROL,1980-04-10
LAURA,1981-05-13
ARKADIUSZ,1986-01-03
LENA,1947-03-10
KONRAD,1974-06-08
KAROLINA,1950-08-30
MARIAN,1968-05-31
JOLANTA,2001-04-29
SZYMON,1969-02-20
ANETA,2000-10-24
FABIAN,1951-09-06
MARTA,1946-08-16
MAREK,2000-01-08
OLIWIA,1976-05-20
OSKAR,1995-09-23
SYLWIA,1972-10-28
NIKODEM,1964-10-13
MICHALINA,1976-07-11
ANTONI,1959-10-27
NIKOLA,2001-04-01
WIESŁAW,1972-10-21
MILENA,1977-06-18
ARTUR,1945-05-28
DOROTA,1957-03-19
TYMON,1969-10-21
EDYTA,1960-05-20
ZENON,1966-08-26
KINGA,1977-04-09
WOJCIECH,1964-04-09
EWA,1945-10-25
TOMASZ,1970-06-22
NATALIA,1985-02-06
MATEUSZ,1968-11-20
KAMILA,1972-08-28
DAWID,1997-02-16
AGNIESZKA,1980-12-13
IGOR,1969-03-25
EMILIA,1958-10-08
JÓZEF,1980-01-28
IRENA,1979-07-04
KONRAD,1966-06-12
DARIA,1986-01-30
SERHII,1978-07-20
BEATA,1976-07-24
RADOSŁAW,1997-04-01
HALINA,1965-04-30
BOGDAN,1952-02-17
ALICJA,1947-07-29
ADRIAN,1958-06-29
KAZIMIERA,1953-02-25
RYSZARD,1965-02-09
DOMINIKA,1994-03-11
SŁAWOMIR,1988-03-28
KAMILA,1948-02-14
JERZY,1988-11-07
NATALIA,1951-03-21
MIROSŁAW,1993-12-06
KATARZYNA,1978-11-30
MIECZYSŁAW,1996-09-01
ALICJA,1963-06-20
LESZEK,1977-08-17
KATARZYNA,1954-04-21
NIKODEM,1948-07-18
LENA,1973-06-21
MACIEJ,1963-08-17
ANTONINA,1965-10-31
RADOSŁAW,1981-09-16
ANETA,1957-10-12
DANIEL,1991-02-27
KRYSTYNA,1949-08-05
MATEUSZ,1969-03-15
ANNA,1958-04-17
JANUSZ,1946-05-02
PATRYCJA,1996-06-17
KONRAD,1982-03-18
SANDRA,1979-04-23
SERHII,1972-12-20
MARIA,1979-01-22
ANDRZEJ,1956-03-15
MARZENA,1973-05-31
DOMINIK,1995-08-24
EWA,1953-09-24
MICHAŁ,1959-01-30
STANISŁAWA,1956-10-22
WITOLD,1982-12-23
JADWIGA,1991-04-07
ZDZISŁAW,1964-11-04
JOLANTA,1947-05-12
DARIUSZ,1989-06-14
KATARZYNA,1994-01-30
KRYSTIAN,1952-04-03
ZOFIA,1986-08-25
WALDEMAR,1974-10-06
JADWIGA,1993-12-02
ALEKSANDER,1981-09-22
SYLWIA,1994-03-17
JÓZEF,1999-11-28
REGINA,1980-06-25
JULIAN,1993-05-21
LAURA,1950-05-31
GABRIEL,1975-04-28
JOANNA,1968-02-21
KAZIMIERZ,1980-05-14
ZOFIA,1982-01-28
ZDZISŁAW,2000-10-27
MIROSŁAWA,1999-08-26
MACIEJ,1958-01-06
MILENA,1956-08-19
ZENON,1959-11-29
LIDIA,1948-02-06
RADOSŁAW,1965-08-03
NADIA,1969-11-09
MIKOŁAJ,1955-11-01
WANDA,1947-09-16
SZYMON,1981-03-24
WIKTORIA,1983-03-21
ALEKSANDER,1977-08-02
TERESA,1945-11-04
ANDRII,1968-04-08
ALICJA,1999-10-08
ROMAN,1977-09-06
JUSTYNA,1980-04-11
WIESŁAW,1945-12-30
JANINA,1967-04-12
TOMASZ,1992-01-27
AGNIESZKA,1969-09-05
SZYMON,1946-12-26
ZOFIA,1986-05-11
WALDEMAR,1953-09-29
STEFANIA,1986-08-25
LEON,1967-05-23
IGA,1981-09-22
FILIP,1956-12-21
SABINA,1989-06-29
PRZEMYSŁAW,1988-08-01
ANETA,1975-01-27
MICHAŁ,1954-02-19
MIROSŁAWA,1969-05-26
ZBIGNIEW,1977-12-28
JOANNA,1990-06-11
FILIP,1949-10-22
REGINA,1993-07-07
JAKUB,1969-07-26
OLGA,1992-04-07
FABIAN,1977-11-22
IWONA,1985-12-15
WŁODZIMIERZ,1965-01-18
JÓZEFA,1953-09-08
SERHII,1945-08-02
PATRYCJA,2000-08-14
HENRYK,1979-07-02
ALICJA,1977-03-04
MIROSŁAW,1985-01-22
KAMILA,1966-12-30
ROMAN,1957-09-22
WERONIKA,1971-03-27
SEBASTIAN,1987-02-02
IZABELA,1956-12-21
MATEUSZ,1972-02-02
KAROLINA,1996-11-10
TYMON,1968-01-31
ALICJA,1984-08-13
SEBASTIAN,1951-03-23
AMELIA,1979-08-23
MAKSYMILIAN,1965-07-13
HANNA,1999-11-19
MIŁOSZ,1973-10-23
HELENA,1948-04-05
MARIUSZ,1982-05-12
KINGA,1959-04-04
CZESŁAW,1950-01-24
ANGELIKA,1950-03-28
KRYSTIAN,1949-04-26
IGA,1950-03-22
KRZYSZTOF,1993-09-22
GENOWEFA,1982-05-19
MARCIN,1985-03-01
KORNELIA,1946-11-02
ZBIGNIEW,2001-10-22
ELŻBIETA,1966-04-14
KAZIMIERZ,1950-08-02
JOLANTA,1972-09-21
KAROL,1952-10-05
IZABELA,1997-08-14
MARIAN,1975-12-04
KAZIMIERA,2001-08-04
BARTŁOMIEJ,1964-08-01
ELŻBIETA,1999-07-11
PIOTR,1953-02-08
IZABELA,1963-04-14
IGOR,1959-04-15
GRAŻYNA,1978-02-02
ADAM,1962-03-17
RENATA,1999-09-10
KAROL,1983-11-28
MAGDALENA,1976-05-07
OLIWIER,1952-07-14
MARTA,1979-08-19
TADEUSZ,1990-11-10
IRENA,1989-07-14
BOGUSŁAW,1961-06-30
KLAUDIA,1968-12-19
GRZEGORZ,1953-11-29
MARIANNA,1953-08-26
JAKUB,1964-06-26
PAULINA,1999-03-15
JÓZEF,1998-03-06
MARIOLA,1962-02-06
KRZYSZTOF,1959-06-08
HELENA,1976-07-29
GABRIEL,1998-01-20
LUCYNA,1968-04-03
MICHAŁ,1948-12-31
PAULINA,1975-02-20
ANDRZEJ,1973-03-16
JOLANTA,2001-03-20
LEON,1951-09-01
EMILIA,1971-12-27
ADAM,1975-09-21
ŁUCJA,1995-09-21
EUGENIUSZ,1947-05-14
ZUZANNA,1958-07-16
KAROL,1983-01-23
JÓZEFA,1993-02-09
RYSZARD,1946-05-18
MONIKA,1989-11-09
JACEK,1955-01-11
CZESŁAWA,1960-11-17
RYSZARD,1969-08-31
LUCYNA,1988-11-06
MIŁOSZ,1954-01-12
REGINA,1968-05-08
KRZYSZTOF,1969-12-07
LILIANA,1960-04-04
ZENON,1975-07-24
DANUTA,1955-05-30
KONRAD,1991-10-10
ANETA,1976-10-20
ADAM,1965-03-14
IWONA,1994-08-10
MIECZYSŁAW,1961-01-19
IWONA,1949-07-16
WALDEMAR,1948-09-24
ANETA,1959-11-10
IGOR,1979-08-07
ŁUCJA,1950-07-30
RADOSŁAW,1997-12-24
MONIKA,1953-03-20
ARTUR,1953-03-20
KORNELIA,1950-01-31
CZESŁAW,1965-08-19
BARBARA,1966-09-03
GABRIEL,1968-05-20
WIOLETTA,1980-01-21
ZYGMUNT,1993-08-19
EMILIA,1945-09-21
OSKAR,1965-05-21
PAULINA,1982-09-16
ANDRZEJ,1946-09-05
PAULINA,1962-05-19
STEFAN,1980-12-29
LIDIA,1990-01-09
ŁUKASZ,1979-08-15
ZUZANNA,1951-03-13
STANISŁAW,1945-03-23
ANITA,1980-07-28
WŁODZIMIERZ,1958-02-26
IRENA,1978-03-11
WIESŁAW,1950-08-03
WERONIKA,1945-04-03
MIKOŁAJ,1972-01-27
MAJA,1987-11-21
RADOSŁAW,1983-05-28
JULIA,1966-01-27
HUBERT,1981-04-30
AGNIESZKA,1960-03-25
PIOTR,1973-07-21
KINGA,1949-07-07
JAROSŁAW,1974-02-15
URSZULA,2001-02-01
IGOR,1974-10-13
BOGUMIŁA,1968-02-03
MARIAN,1945-03-31
LIDIA,1980-11-06
SYLWESTER,1976-11-01
IRENA,1981-10-09
ANDRZEJ,1963-02-14
MARIA,1960-09-01
PRZEMYSŁAW,1964-12-17
AGATA,1989-06-22
RAFAŁ,1977-06-02
KATARZYNA,1983-06-22
JAN,1964-07-11
ANITA,1982-07-15
ŁUKASZ,1998-11-21
NIKOLA,1960-12-22
FABIAN,1986-07-30
AGATA,1997-10-08
MIROSŁAW,1999-04-25
HENRYKA,1991-03-20
OLIWIER,1970-09-30
JÓZEFA,1999-07-01
PATRYK,2001-01-30
ANITA,1957-10-06
EDWARD,1997-09-23
AGNIESZKA,1985-04-03
GRZEGORZ,1959-04-19
MARTA,1979-07-28
KRYSTIAN,1985-02-07
NADIA,1993-10-21
PRZEMYSŁAW,1968-05-09
JÓZEFA,2000-01-04
OLIWIER,1998-02-25
DOMINIKA,1983-04-07
PIOTR,1973-04-21
CZESŁAWA,1988-05-09
OLIWIER,1962-08-24
JAGODA,1949-01-06
JAKUB,1948-01-03
EMILIA,1958-06-08
SEBASTIAN,1967-09-28
STEFANIA,1981-06-27
CEZARY,1991-10-16
GENOWEFA,1974-07-21
MAREK,1985-03-14
WANDA,1950-11-06
MARIAN,1982-09-26
OLGA,1946-02-28
OSKAR,1954-04-03
CZESŁAWA,1974-12-06
TYMON,1992-04-05
RENATA,1957-11-23
SZYMON,1982-11-27
AGATA,1982-02-16
RYSZARD,1970-02-06
GABRIELA,1973-05-17
MARIAN,1983-10-06
KAMILA,1968-12-02
PRZEMYSŁAW,1973-11-08
WIKTORIA,1993-02-18
DARIUSZ,1969-09-09
JULIA,1946-06-09
JAROSŁAW,1959-08-08
ANITA,1977-08-21
BOGDAN,1981-09-02
PATRYCJA,1956-08-20
ADRIAN,1970-12-23
ELŻBIETA,1984-02-08
BARTŁOMIEJ,1967-03-06
ANETA,1964-11-12
DARIUSZ,1968-04-06
DOROTA,1996-09-09
ANDRZEJ,1991-12-26
ZUZANNA,2001-05-24
WOJCIECH,1987-11-24
EWELINA,1995-03-13
NORBERT,1995-07-25
DANUTA,1984-03-14
RYSZARD,1975-06-28
NATALIA,1953-03-04
ALEKSANDER,1989-08-10
JADWIGA,1987-11-14
FRANCISZEK,1955-08-13
MIROSŁAWA,1981-10-29
MATEUSZ,2001-07-23
MARIOLA,1997-04-20
ARKADIUSZ,1969-04-04
URSZULA,2000-03-05
ZENON,1970-03-31
JANINA,1956-12-27
RAFAŁ,1988-08-18
IRENA,1994-07-13
MAREK,1972-08-25
NIKOLA,1997-02-20
WŁADYSŁAW,1947-04-18
AGNIESZKA,1986-10-02
CEZARY,1998-02-03
HENRYKA,1954-02-10
WITOLD,1983-12-31
MARZENA,1971-03-26
DAWID,1980-11-16
LENA,1999-04-14
MARIUSZ,1997-04-24
HANNA,1984-02-23
ADAM,1994-06-03
URSZULA,1970-02-01
ADRIAN,1968-12-22
IRENA,1965-09-27
ZBIGNIEW,2001-05-27
IRENA,1990-12-05
SEBASTIAN,1984-10-17
MARTA,1972-07-22
RAFAŁ,1947-02-16
LILIANA,1991-08-18
KAZIMIERZ,1948-05-12
SYLWIA,1974-09-06
ŁUKASZ,1993-07-27
WIESŁAWA,1977-03-12
PIOTR,1995-05-13
ALINA,1987-05-14
BARTŁOMIEJ,1971-07-10
HANNA,1955-01-15
DAWID,1988-11-10
JOANNA,1978-07-05
SERHII,1982-07-30
AMELIA,1972-12-09
MATEUSZ,1948-07-26
MARIA,1972-11-30
MARIAN,1968-04-20
KLAUDIA,1948-10-31
STANISŁAW,1945-11-18
ANITA,1988-05-26
KRYSTIAN,1982-04-11
ALEKSANDRA,1965-09-17
KAROL,1947-08-08
ANTONINA,2000-12-09
WALDEMAR,1950-05-13
ANGELIKA,1947-07-02
CEZARY,1999-06-02
KINGA,1971-05-08
MAKSYMILIAN,1981-06-17
HELENA,1946-07-30
STEFAN,2001-03-30
IWONA,1997-07-11
BARTŁOMIEJ,1946-09-09
KINGA,1961-09-27
ARKADIUSZ,2000-05-30
BOGUMIŁA,1954-06-19
WALDEMAR,1967-01-11
EDYTA,1989-04-11
MARCIN,1962-08-15
BOŻENA,1991-03-29
MIŁOSZ,2001-03-05
ILONA,1991-09-24
RAFAŁ,1984-09-25
ANGELIKA,1963-07-20
SŁAWOMIR,1965-12-03
EMILIA,1996-03-16
MARCIN,1945-02-25
MARIOLA,1959-05-25
BARTŁOMIEJ,1988-01-23
LENA,1947-08-28
JAKUB,1953-01-12
PAULINA,1945-10-12
MIROSŁAW,1956-06-24
BOGUSŁAWA,1969-01-04
HENRYK,1966-03-09
BOŻENA,1972-01-21
RYSZARD,1965-02-11
MARZENA,1957-06-18
MICHAŁ,1966-09-23
BOŻENA,1998-07-17
OLEKSANDR,1959-11-11
PAULINA,2001-03-21
WŁADYSŁAW,1998-06-06
HENRYKA,1970-11-30
ZDZISŁAW,1988-04-11
MARLENA,1992-01-20
WŁODZIMIERZ,1992-05-28
LIDIA,1953-07-22
JAROSŁAW,1973-03-29
ALEKSANDRA,1967-08-15
JAN,1962-07-27
STEFANIA,1966-01-18
MIROSŁAW,1964-11-08
JULIA,1958-11-06
FABIAN,1996-10-01
AGATA,1988-09-26
IGNACY,1967-06-06
MICHALINA,1963-08-27
WIESŁAW,1978-11-01
WANDA,1951-09-22
ROBERT,1984-09-18
AMELIA,1993-05-15
CZESŁAW,1947-11-14
SANDRA,1980-10-13
IGNACY,1983-02-22
MAJA,1996-10-30
ARTUR,1965-05-10
WIESŁAWA,1955-01-17
JAN,1987-08-31
LUCYNA,1950-05-25
JAKUB,1947-01-12
WERONIKA,1985-09-04
EDWARD,1977-09-21
TERESA,1951-10-20
MARIAN,1990-10-15
NIKOLA,1946-03-01
JULIAN,1949-03-03
ALICJA,1960-02-19
ADAM,1967-06-25
IGA,1959-07-10
BARTOSZ,1958-08-18
ANETA,1957-08-03
IRENEUSZ,1982-08-01
LUCYNA,1967-04-01
MARCEL,1980-03-14
IZABELA,1949-12-06
SZYMON,1983-11-17
IWONA,1979-05-18
MARIUSZ,1945-08-04
MARIANNA,1955-05-02
JULIAN,1982-12-05
OLIWIA,1967-03-26
BARTŁOMIEJ,1983-08-18
EWA,1986-07-21
MARIUSZ,1955-03-05
AMELIA,1983-03-08
IRENEUSZ,1950-09-03
GRAŻYNA,1984-08-02
KAZIMIERZ,1992-05-28
KORNELIA,1971-11-02
JAN,1967-12-28
EWA,1990-02-21
OLEKSANDR,1963-06-07
JÓZEFA,1975-06-02
DOMINIK,1988-04-13
MARCELINA,1996-09-08
ANTONI,1986-03-02
HELENA,1966-04-11
BARTŁOMIEJ,1995-06-03
AGNIESZKA,1956-08-02
PATRYK,1977-07-05
GRAŻYNA,1949-06-17
KRZYSZTOF,1993-08-16
OLGA,1981-06-30
LEON,1998-12-20
JANINA,1998-08-12
FILIP,1986-03-23
NIKOLA,1950-12-28
KRYSTIAN,1953-10-15
ALINA,1993-05-21
ALEKSANDER,1990-01-01
HALINA,1979-08-03
FABIAN,1954-01-06
EWELINA,1955-01-14
ŁUKASZ,1951-08-28
KLAUDIA,1959-10-23
JULIAN,1969-12-29
IGA,1996-08-01
ŁUKASZ,1992-06-20
HANNA,1969-11-15
ROMAN,1964-03-04
NATALIA,1998-01-06
WOJCIECH,1984-11-27
STANISŁAWA,1964-06-12
MIKOŁAJ,1966-07-14
MAŁGORZATA,1956-01-16
PRZEMYSŁAW,1955-11-16
EMILIA,1962-12-31
WŁADYSŁAW,1967-05-30
LENA,1996-03-06
BARTOSZ,1992-03-09
DANUTA,1961-03-31
LEON,1945-04-24
JADWIGA,1955-09-13
TOMASZ,1995-07-28
ANTONINA,1965-08-24
MIŁOSZ,1958-01-09
DARIA,1975-01-30
OSKAR,1992-10-28
TERESA,1955-04-18
ANDRII,1986-08-13
HALINA,1984-01-04
TYMOTEUSZ,1986-01-21
MARLENA,1988-12-13
SŁAWOMIR,1985-07-01
HENRYKA,1949-12-22
ROMAN,1989-08-22
WIKTORIA,1952-12-03
WIESŁAW,1968-12-01
BARBARA,1960-06-04
JACEK,1976-03-19
URSZULA,1956-10-19
JAROSŁAW,1959-12-05
BEATA,2001-04-16
PATRYK,1993-01-15
GABRIELA,1991-07-06
KACPER,1994-08-22
MARLENA,1991-12-03
MAKSYMILIAN,1946-12-12
EWA,1965-05-18
JACEK,1977-12-18
MARIOLA,1985-10-18
RAFAŁ,1999-06-23
MILENA,1986-07-17
ADAM,2001-02-27
ZUZANNA,1967-11-06
SZYMON,1998-12-21
MARIANNA,1984-09-07
KRYSTIAN,1980-10-28
WIOLETTA,1968-11-17
EDWARD,1997-12-04
KINGA,1972-07-07
TOMASZ,1975-04-27
ALICJA,1971-08-26
FABIAN,1980-04-20
ALINA,1950-06-12
MIŁOSZ,1981-10-04
TERESA,1984-07-01
PIOTR,1996-12-23
MARIA,1970-11-14
HENRYK,1980-04-08
EWELINA,1958-01-31
PATRYK,1972-05-31
ŁUCJA,1991-01-26
SZYMON,1976-10-23
REGINA,1982-12-20
ALEKSANDER,1967-08-27
EMILIA,1964-01-13
ŁUKASZ,1956-01-28
EWA,1967-03-19
EUGENIUSZ,1958-02-06
KAMILA,1994-06-28
ARKADIUSZ,1964-04-03
NIKOLA,1986-08-18
OLEKSANDR,1954-04-04
EWELINA,1970-06-27
ZENON,1966-04-21
